sku_id,date,units_sold,revenue,avg_price,promo_days,holiday_days,avg_on_hand_units,avg_on_order_units,category,subcategory,unit_cost,list_price,week_start,year,week_number,month,quarter,promo_ratio,margin
SKU0080,2023-09-24,1.0,15638.25,16392.23,0,0,10.0,11.0,Furnishings,Shelving,6472.06,16267.26,2023-09-18,2023,38,9,3,0.0,9920.169999999998
SKU0080,2023-10-01,1.0,14885.34,15499.605714285713,4,1,9.0,0.0,Furnishings,Shelving,6472.06,16267.26,2023-09-25,2023,39,10,4,0.5714285714285714,9027.545714285712
SKU0080,2023-10-08,2.0,32290.9,15946.531428571428,6,1,8.0,0.0,Furnishings,Shelving,6472.06,16267.26,2023-10-02,2023,40,10,4,0.8571428571428571,18948.942857142858
SKU0080,2023-10-15,2.0,32662.96,15918.24,0,0,8.0,0.0,Furnishings,Shelving,6472.06,16267.26,2023-10-09,2023,41,10,4,0.0,18892.36
SKU0080,2023-10-22,2.0,31539.86,15768.921428571428,0,0,7.0,0.0,Furnishings,Shelving,6472.06,16267.26,2023-10-16,2023,42,10,4,0.0,18593.722857142857
SKU0080,2023-10-29,2.0,31539.09,15845.062857142857,1,1,6.0,0.0,Furnishings,Shelving,6472.06,16267.26,2023-10-23,2023,43,10,4,0.14285714285714285,18746.00571428571
SKU0080,2023-11-05,1.0,16360.01,15926.432857142858,0,0,5.0,0.0,Furnishings,Shelving,6472.06,16267.26,2023-10-30,2023,44,11,4,0.0,9454.372857142858
SKU0080,2023-11-12,0.0,0.0,15641.08,3,0,4.0,0.0,Furnishings,Shelving,6472.06,16267.26,2023-11-06,2023,45,11,4,0.42857142857142855,0.0
SKU0080,2023-11-19,3.0,46706.01,15960.587142857143,5,0,4.0,0.0,Furnishings,Shelving,6472.06,16267.26,2023-11-13,2023,46,11,4,0.7142857142857143,28465.58142857143
SKU0080,2023-11-26,3.0,48196.270000000004,15881.952857142856,0,0,3.0,13.0,Furnishings,Shelving,6472.06,16267.26,2023-11-20,2023,47,11,4,0.0,28229.678571428565
SKU0080,2023-12-03,2.0,31155.050000000003,15790.671428571428,1,1,3.0,16.0,Furnishings,Shelving,6472.06,16267.26,2023-11-27,2023,48,12,4,0.14285714285714285,18637.222857142857
SKU0080,2023-12-10,2.0,31319.21,15451.547142857144,0,0,2.0,15.0,Furnishings,Shelving,6472.06,16267.26,2023-12-04,2023,49,12,4,0.0,17958.974285714285
SKU0080,2023-12-17,2.0,32207.739999999998,15919.539999999999,0,0,1.0,9.0,Furnishings,Shelving,6472.06,16267.26,2023-12-11,2023,50,12,4,0.0,18894.96
SKU0080,2023-12-24,3.0,45710.619999999995,15909.115714285714,0,0,7.0,15.0,Furnishings,Shelving,6472.06,16267.26,2023-12-18,2023,51,12,4,0.0,28311.167142857143
SKU0080,2023-12-31,3.0,48489.86,16052.255714285715,7,1,6.0,0.0,Furnishings,Shelving,6472.06,16267.26,2023-12-25,2023,52,12,4,1.0,28740.58714285714
SKU0081,2022-01-02,2.0,5098.04,2601.785,0,0,,,Storage,Boxes,1240.05,2657.96,2021-12-27,2022,52,1,1,0.0,2723.47
SKU0081,2022-01-09,11.0,29685.739999999998,2664.285714285714,0,0,117.0,0.0,Storage,Boxes,1240.05,2657.96,2022-01-03,2022,1,1,1,0.0,15666.592857142858
SKU0081,2022-01-16,13.0,33583.38,2588.902857142857,0,0,104.0,0.0,Storage,Boxes,1240.05,2657.96,2022-01-10,2022,2,1,1,0.0,17535.087142857144
SKU0081,2022-01-23,9.0,24174.82,2640.0728571428576,0,0,87.0,0.0,Storage,Boxes,1240.05,2657.96,2022-01-17,2022,3,1,1,0.0,12600.20571428572
SKU0081,2022-01-30,10.0,26314.41,2590.694285714286,3,1,72.0,0.0,Storage,Boxes,1240.05,2657.96,2022-01-24,2022,4,1,1,0.42857142857142855,13506.442857142858
SKU0081,2022-02-06,7.0,17995.09,2575.4200000000005,0,0,59.0,0.0,Storage,Boxes,1240.05,2657.96,2022-01-31,2022,5,2,1,0.0,9347.590000000004
SKU0081,2022-02-13,11.0,28614.43,2593.197142857143,0,0,47.0,0.0,Storage,Boxes,1240.05,2657.96,2022-02-07,2022,6,2,1,0.0,14884.618571428571
SKU0081,2022-02-20,5.0,13456.8,2656.2457142857143,0,0,38.0,0.0,Storage,Boxes,1240.05,2657.96,2022-02-14,2022,7,2,1,0.0,7080.978571428572
SKU0081,2022-02-27,16.0,41907.2,2608.1014285714286,0,0,124.0,117.0,Storage,Boxes,1240.05,2657.96,2022-02-21,2022,8,2,1,0.0,21888.82285714286
SKU0081,2022-03-06,12.0,31565.32,2634.328571428571,0,0,112.0,0.0,Storage,Boxes,1240.05,2657.96,2022-02-28,2022,9,3,1,0.0,16731.342857142856
SKU0081,2022-03-13,6.0,15672.32,2624.1342857142854,0,0,102.0,0.0,Storage,Boxes,1240.05,2657.96,2022-03-07,2022,10,3,1,0.0,8304.505714285713
SKU0081,2022-03-20,6.0,15599.97,2635.7228571428573,1,1,90.0,0.0,Storage,Boxes,1240.05,2657.96,2022-03-14,2022,11,3,1,0.14285714285714285,8374.037142857143
SKU0081,2022-03-27,8.0,20638.649999999998,2568.4957142857143,0,0,79.0,0.0,Storage,Boxes,1240.05,2657.96,2022-03-21,2022,12,3,1,0.0,10627.565714285714
SKU0081,2022-04-03,17.0,45532.56,2670.5142857142855,0,0,70.0,0.0,Storage,Boxes,1240.05,2657.96,2022-03-28,2022,13,4,2,0.0,24317.892857142855
SKU0081,2022-04-10,8.0,20781.33,2587.328571428571,0,0,58.0,0.0,Storage,Boxes,1240.05,2657.96,2022-04-04,2022,14,4,2,0.0,10778.22857142857
SKU0081,2022-04-17,9.0,22930.84,2624.5257142857145,2,2,48.0,0.0,Storage,Boxes,1240.05,2657.96,2022-04-11,2022,15,4,2,0.2857142857142857,12460.28142857143
SKU0081,2022-04-24,5.0,13173.73,2617.727142857143,0,0,41.0,0.0,Storage,Boxes,1240.05,2657.96,2022-04-18,2022,16,4,2,0.0,6888.385714285715
SKU0081,2022-05-01,8.0,20842.14,2551.2285714285713,1,0,34.0,0.0,Storage,Boxes,1240.05,2657.96,2022-04-25,2022,17,5,2,0.14285714285714285,10489.42857142857
SKU0081,2022-05-08,9.0,23180.23,2531.421428571429,6,0,27.0,101.0,Storage,Boxes,1240.05,2657.96,2022-05-02,2022,18,5,2,0.8571428571428571,11622.34285714286
SKU0081,2022-05-15,9.0,22741.71,2609.1071428571427,0,0,20.0,90.0,Storage,Boxes,1240.05,2657.96,2022-05-09,2022,19,5,2,0.0,12321.514285714284
SKU0081,2022-05-22,8.0,20922.81,2634.77,0,0,8.0,131.0,Storage,Boxes,1240.05,2657.96,2022-05-16,2022,20,5,2,0.0,11157.76
SKU0081,2022-05-29,8.0,20660.04,2610.2028571428573,0,0,0.0,132.0,Storage,Boxes,1240.05,2657.96,2022-05-23,2022,21,5,2,0.0,10961.222857142859
SKU0081,2022-06-05,8.0,20607.21,2580.7999999999997,0,0,102.0,148.0,Storage,Boxes,1240.05,2657.96,2022-05-30,2022,22,6,2,0.0,10725.999999999998
SKU0081,2022-06-12,2.0,5307.34,2576.8385714285714,0,0,97.0,0.0,Storage,Boxes,1240.05,2657.96,2022-06-06,2022,23,6,2,0.0,2673.577142857143
SKU0081,2022-06-19,9.0,23472.5,2527.7357142857145,0,0,90.0,0.0,Storage,Boxes,1240.05,2657.96,2022-06-13,2022,24,6,2,0.0,11589.171428571432
SKU0081,2022-06-26,6.0,15532.06,2621.815714285714,0,0,84.0,0.0,Storage,Boxes,1240.05,2657.96,2022-06-20,2022,25,6,2,0.0,8290.594285714284
SKU0081,2022-07-03,4.0,10218.650000000001,2576.182857142857,0,0,79.0,0.0,Storage,Boxes,1240.05,2657.96,2022-06-27,2022,26,7,3,0.0,5344.531428571428
SKU0081,2022-07-10,8.0,21336.1,2634.2514285714283,0,0,72.0,0.0,Storage,Boxes,1240.05,2657.96,2022-07-04,2022,27,7,3,0.0,11153.611428571427
SKU0081,2022-07-17,7.0,17716.57,2533.5442857142857,0,0,65.0,0.0,Storage,Boxes,1240.05,2657.96,2022-07-11,2022,28,7,3,0.0,9054.460000000001
SKU0081,2022-07-24,8.0,21100.620000000003,2638.155714285714,0,0,56.0,0.0,Storage,Boxes,1240.05,2657.96,2022-07-18,2022,29,7,3,0.0,11184.845714285713
SKU0081,2022-07-31,6.0,15653.0,2604.9842857142858,0,0,50.0,0.0,Storage,Boxes,1240.05,2657.96,2022-07-25,2022,30,7,3,0.0,8189.605714285715
SKU0081,2022-08-07,7.0,18836.56,2600.371428571428,0,0,45.0,0.0,Storage,Boxes,1240.05,2657.96,2022-08-01,2022,31,8,3,0.0,9522.249999999998
SKU0081,2022-08-14,4.0,10291.869999999999,2545.187142857143,2,0,40.0,0.0,Storage,Boxes,1240.05,2657.96,2022-08-08,2022,32,8,3,0.2857142857142857,5220.548571428572
SKU0081,2022-08-21,7.0,18330.620000000003,2623.654285714286,2,1,31.0,0.0,Storage,Boxes,1240.05,2657.96,2022-08-15,2022,33,8,3,0.2857142857142857,9685.230000000001
SKU0081,2022-08-28,5.0,13206.44,2550.922857142857,0,0,22.0,113.0,Storage,Boxes,1240.05,2657.96,2022-08-22,2022,34,8,3,0.0,6554.364285714286
SKU0081,2022-09-04,6.0,15667.19,2565.882857142857,0,0,12.0,116.0,Storage,Boxes,1240.05,2657.96,2022-08-29,2022,35,9,3,0.0,7954.9971428571425
SKU0081,2022-09-11,15.0,40590.58,2669.6585714285716,0,0,1.0,127.0,Storage,Boxes,1240.05,2657.96,2022-09-05,2022,36,9,3,0.0,21444.128571428573
SKU0081,2022-09-18,15.0,38653.22,2559.932857142857,0,0,109.0,124.0,Storage,Boxes,1240.05,2657.96,2022-09-12,2022,37,9,3,0.0,19798.242857142854
SKU0081,2022-09-25,10.0,25208.74,2592.1357142857146,0,0,102.0,0.0,Storage,Boxes,1240.05,2657.96,2022-09-19,2022,38,9,3,0.0,13520.857142857147
SKU0081,2022-10-02,11.0,28707.2,2606.5099999999998,1,1,89.0,0.0,Storage,Boxes,1240.05,2657.96,2022-09-26,2022,39,10,4,0.14285714285714285,15031.059999999998
SKU0081,2022-10-09,11.0,29054.24,2591.7799999999997,7,1,76.0,0.0,Storage,Boxes,1240.05,2657.96,2022-10-03,2022,40,10,4,1.0,14869.029999999997
SKU0081,2022-10-16,14.0,36989.21,2611.555714285714,2,0,66.0,0.0,Storage,Boxes,1240.05,2657.96,2022-10-10,2022,41,10,4,0.2857142857142857,19201.079999999998
SKU0081,2022-10-23,16.0,42122.82,2606.7585714285715,3,0,53.0,0.0,Storage,Boxes,1240.05,2657.96,2022-10-17,2022,42,10,4,0.42857142857142855,21867.337142857144
SKU0081,2022-10-30,11.0,29063.12,2610.4357142857143,5,1,39.0,0.0,Storage,Boxes,1240.05,2657.96,2022-10-24,2022,43,10,4,0.7142857142857143,15074.242857142857
SKU0081,2022-11-06,8.0,20593.28,2576.1857142857143,0,0,24.0,138.0,Storage,Boxes,1240.05,2657.96,2022-10-31,2022,44,11,4,0.0,10689.085714285715
SKU0081,2022-11-13,6.0,15738.95,2560.032857142857,1,1,17.0,108.0,Storage,Boxes,1240.05,2657.96,2022-11-07,2022,45,11,4,0.14285714285714285,7919.897142857144
SKU0081,2022-11-20,14.0,36567.13,2630.868571428571,0,0,9.0,83.0,Storage,Boxes,1240.05,2657.96,2022-11-14,2022,46,11,4,0.0,19471.459999999995
SKU0081,2022-11-27,20.0,51276.020000000004,2557.1185714285716,0,0,109.0,97.0,Storage,Boxes,1240.05,2657.96,2022-11-21,2022,47,11,4,0.0,26341.371428571434
SKU0081,2022-12-04,16.0,41633.0,2598.8728571428574,0,0,94.0,0.0,Storage,Boxes,1240.05,2657.96,2022-11-28,2022,48,12,4,0.0,21741.16571428572
SKU0081,2022-12-11,10.0,26100.35,2653.8314285714287,0,0,84.0,0.0,Storage,Boxes,1240.05,2657.96,2022-12-05,2022,49,12,4,0.0,14137.814285714287
SKU0081,2022-12-18,12.0,30900.64,2562.202857142857,0,0,74.0,0.0,Storage,Boxes,1240.05,2657.96,2022-12-12,2022,50,12,4,0.0,15865.834285714282
SKU0081,2022-12-25,5.0,13248.68,2568.247142857143,1,1,57.0,0.0,Storage,Boxes,1240.05,2657.96,2022-12-19,2022,51,12,4,0.14285714285714285,6640.985714285715
SKU0081,2023-01-01,14.0,36181.09,2584.93,6,0,40.0,0.0,Storage,Boxes,1240.05,2657.96,2022-12-26,2023,52,1,1,0.8571428571428571,18828.32
SKU0081,2023-01-08,4.0,10580.150000000001,2539.0442857142857,0,0,106.0,112.0,Storage,Boxes,1240.05,2657.96,2023-01-02,2023,1,1,1,0.0,5195.977142857143
SKU0081,2023-01-15,14.0,36523.43,2621.9757142857147,0,0,97.0,0.0,Storage,Boxes,1240.05,2657.96,2023-01-09,2023,2,1,1,0.0,19346.960000000006
SKU0081,2023-01-22,17.0,44239.81,2597.194285714286,0,0,88.0,0.0,Storage,Boxes,1240.05,2657.96,2023-01-16,2023,3,1,1,0.0,23071.45285714286
SKU0081,2023-01-29,11.0,28155.59,2524.6071428571427,3,1,75.0,0.0,Storage,Boxes,1240.05,2657.96,2023-01-23,2023,4,1,1,0.42857142857142855,14130.12857142857
SKU0081,2023-02-05,12.0,31314.14,2605.75,0,0,63.0,0.0,Storage,Boxes,1240.05,2657.96,2023-01-30,2023,5,2,1,0.0,16388.4
SKU0081,2023-02-12,11.0,27567.53,2488.7085714285713,0,0,51.0,0.0,Storage,Boxes,1240.05,2657.96,2023-02-06,2023,6,2,1,0.0,13735.244285714285
SKU0081,2023-02-19,5.0,12654.05,2549.48,0,0,35.0,0.0,Storage,Boxes,1240.05,2657.96,2023-02-13,2023,7,2,1,0.0,6547.150000000001
SKU0081,2023-02-26,9.0,23463.66,2617.0457142857144,0,0,126.0,84.0,Storage,Boxes,1240.05,2657.96,2023-02-20,2023,8,2,1,0.0,12392.96142857143
SKU0081,2023-03-05,5.0,12539.9,2573.3642857142854,0,0,116.0,0.0,Storage,Boxes,1240.05,2657.96,2023-02-27,2023,9,3,1,0.0,6666.5714285714275
SKU0081,2023-03-12,6.0,15262.09,2507.191428571429,1,1,110.0,0.0,Storage,Boxes,1240.05,2657.96,2023-03-06,2023,10,3,1,0.14285714285714285,7602.8485714285725
SKU0081,2023-03-19,6.0,15871.9,2610.2200000000003,0,0,102.0,0.0,Storage,Boxes,1240.05,2657.96,2023-03-13,2023,11,3,1,0.0,8221.020000000002
SKU0081,2023-03-26,11.0,28227.92,2561.557142857143,0,0,90.0,0.0,Storage,Boxes,1240.05,2657.96,2023-03-20,2023,12,3,1,0.0,14536.578571428572
SKU0081,2023-04-02,12.0,31323.33,2561.0271428571427,0,0,81.0,0.0,Storage,Boxes,1240.05,2657.96,2023-03-27,2023,13,4,2,0.0,15851.725714285712
SKU0081,2023-04-09,7.0,18236.42,2608.2885714285717,2,2,71.0,0.0,Storage,Boxes,1240.05,2657.96,2023-04-03,2023,14,4,2,0.2857142857142857,9577.670000000002
SKU0081,2023-04-16,8.0,20692.59,2558.345714285714,0,0,63.0,0.0,Storage,Boxes,1240.05,2657.96,2023-04-10,2023,15,4,2,0.0,10546.365714285714
SKU0081,2023-04-23,10.0,25886.44,2562.87,0,0,55.0,0.0,Storage,Boxes,1240.05,2657.96,2023-04-17,2023,16,4,2,0.0,13228.199999999999
SKU0081,2023-04-30,10.0,25637.64,2535.7514285714283,0,0,48.0,0.0,Storage,Boxes,1240.05,2657.96,2023-04-24,2023,17,4,2,0.0,12957.014285714284
SKU0081,2023-05-07,8.0,20825.06,2641.7114285714283,7,0,35.0,0.0,Storage,Boxes,1240.05,2657.96,2023-05-01,2023,18,5,2,1.0,11213.291428571427
SKU0081,2023-05-14,7.0,18115.6,2597.4200000000005,0,0,29.0,0.0,Storage,Boxes,1240.05,2657.96,2023-05-08,2023,19,5,2,0.0,9501.590000000004
SKU0081,2023-05-21,12.0,32029.09,2686.887142857143,0,0,17.0,139.0,Storage,Boxes,1240.05,2657.96,2023-05-15,2023,20,5,2,0.0,17362.045714285716
SKU0081,2023-05-28,5.0,12579.79,2600.8457142857146,0,0,9.0,142.0,Storage,Boxes,1240.05,2657.96,2023-05-22,2023,21,5,2,0.0,6803.978571428574
SKU0081,2023-06-04,6.0,15666.18,2622.9742857142855,0,0,0.0,98.0,Storage,Boxes,1240.05,2657.96,2023-05-29,2023,22,6,2,0.0,8297.545714285714
SKU0081,2023-06-11,5.0,12933.119999999999,2667.532857142857,0,0,65.0,125.0,Storage,Boxes,1240.05,2657.96,2023-06-05,2023,23,6,2,0.0,7137.414285714286
SKU0081,2023-06-18,9.0,23380.29,2589.247142857143,0,0,59.0,0.0,Storage,Boxes,1240.05,2657.96,2023-06-12,2023,24,6,2,0.0,12142.774285714288
SKU0081,2023-06-25,8.0,20951.85,2576.2914285714287,0,0,50.0,0.0,Storage,Boxes,1240.05,2657.96,2023-06-19,2023,25,6,2,0.0,10689.93142857143
SKU0081,2023-07-02,5.0,12584.34,2539.7242857142855,0,0,42.0,0.0,Storage,Boxes,1240.05,2657.96,2023-06-26,2023,26,7,3,0.0,6498.371428571428
SKU0081,2023-07-09,8.0,20407.149999999998,2555.6085714285714,0,0,32.0,0.0,Storage,Boxes,1240.05,2657.96,2023-07-03,2023,27,7,3,0.0,10524.468571428572
SKU0081,2023-07-16,6.0,15888.67,2650.8657142857146,0,0,105.0,126.0,Storage,Boxes,1240.05,2657.96,2023-07-10,2023,28,7,3,0.0,8464.894285714288
SKU0081,2023-07-23,10.0,25938.059999999998,2639.945714285714,0,0,95.0,0.0,Storage,Boxes,1240.05,2657.96,2023-07-17,2023,29,7,3,0.0,13998.957142857142
SKU0081,2023-07-30,5.0,13202.369999999999,2615.3885714285716,0,0,88.0,0.0,Storage,Boxes,1240.05,2657.96,2023-07-24,2023,30,7,3,0.0,6876.692857142858
SKU0081,2023-08-06,9.0,23814.89,2588.675714285714,0,0,83.0,0.0,Storage,Boxes,1240.05,2657.96,2023-07-31,2023,31,8,3,0.0,12137.631428571427
SKU0081,2023-08-13,5.0,13402.94,2574.1985714285715,1,0,75.0,0.0,Storage,Boxes,1240.05,2657.96,2023-08-07,2023,32,8,3,0.14285714285714285,6670.742857142858
SKU0081,2023-08-20,7.0,18491.72,2640.054285714286,3,1,67.0,0.0,Storage,Boxes,1240.05,2657.96,2023-08-14,2023,33,8,3,0.42857142857142855,9800.030000000002
SKU0081,2023-08-27,4.0,10316.8,2555.317142857143,0,0,60.0,0.0,Storage,Boxes,1240.05,2657.96,2023-08-21,2023,34,8,3,0.0,5261.068571428573
SKU0081,2023-09-03,8.0,20793.47,2604.5171428571425,0,0,52.0,0.0,Storage,Boxes,1240.05,2657.96,2023-08-28,2023,35,9,3,0.0,10915.73714285714
SKU0081,2023-09-10,8.0,20574.53,2575.6985714285715,0,0,41.0,0.0,Storage,Boxes,1240.05,2657.96,2023-09-04,2023,36,9,3,0.0,10685.188571428573
SKU0081,2023-09-17,7.0,18361.4,2613.1185714285716,0,0,34.0,0.0,Storage,Boxes,1240.05,2657.96,2023-09-11,2023,37,9,3,0.0,9611.480000000001
SKU0081,2023-09-24,13.0,33659.9,2559.3885714285716,0,0,20.0,87.0,Storage,Boxes,1240.05,2657.96,2023-09-18,2023,38,9,3,0.0,17151.401428571433
SKU0081,2023-10-01,15.0,38509.07,2588.3342857142857,4,1,13.0,128.0,Storage,Boxes,1240.05,2657.96,2023-09-25,2023,39,10,4,0.5714285714285714,20224.264285714286
SKU0081,2023-10-08,12.0,31303.77,2640.0814285714287,6,1,0.0,135.0,Storage,Boxes,1240.05,2657.96,2023-10-02,2023,40,10,4,0.8571428571428571,16800.377142857145
SKU0081,2023-10-15,9.0,23370.760000000002,2567.3128571428574,0,0,56.0,106.0,Storage,Boxes,1240.05,2657.96,2023-10-09,2023,41,10,4,0.0,11945.365714285717
SKU0081,2023-10-22,4.0,9958.93,2586.842857142857,0,0,49.0,0.0,Storage,Boxes,1240.05,2657.96,2023-10-16,2023,42,10,4,0.0,5387.171428571429
SKU0081,2023-10-29,10.0,25071.3,2554.761428571429,1,1,41.0,0.0,Storage,Boxes,1240.05,2657.96,2023-10-23,2023,43,10,4,0.14285714285714285,13147.11428571429
SKU0081,2023-11-05,13.0,33792.17,2575.2714285714287,0,0,105.0,78.0,Storage,Boxes,1240.05,2657.96,2023-10-30,2023,44,11,4,0.0,17357.878571428573
SKU0081,2023-11-12,17.0,42408.880000000005,2521.657142857143,3,0,91.0,0.0,Storage,Boxes,1240.05,2657.96,2023-11-06,2023,45,11,4,0.42857142857142855,21787.321428571428
SKU0081,2023-11-19,23.0,60655.69,2610.718571428571,5,0,80.0,0.0,Storage,Boxes,1240.05,2657.96,2023-11-13,2023,46,11,4,0.7142857142857143,31525.377142857134
SKU0081,2023-11-26,12.0,31197.760000000002,2584.157142857143,0,0,69.0,0.0,Storage,Boxes,1240.05,2657.96,2023-11-20,2023,47,11,4,0.0,16129.285714285714
SKU0081,2023-12-03,13.0,32927.61,2535.0485714285714,1,1,61.0,0.0,Storage,Boxes,1240.05,2657.96,2023-11-27,2023,48,12,4,0.14285714285714285,16834.98142857143
SKU0081,2023-12-10,9.0,24176.9,2635.3642857142854,0,0,47.0,0.0,Storage,Boxes,1240.05,2657.96,2023-12-04,2023,49,12,4,0.0,12557.828571428568
SKU0081,2023-12-17,11.0,28905.77,2639.652857142857,0,0,34.0,0.0,Storage,Boxes,1240.05,2657.96,2023-12-11,2023,50,12,4,0.0,15395.631428571429
SKU0081,2023-12-24,10.0,25644.910000000003,2554.605714285714,0,0,87.0,133.0,Storage,Boxes,1240.05,2657.96,2023-12-18,2023,51,12,4,0.0,13145.55714285714
SKU0081,2023-12-31,12.0,31863.68,2601.5828571428574,7,1,79.0,0.0,Storage,Boxes,1240.05,2657.96,2023-12-25,2023,52,12,4,1.0,16338.39428571429
SKU0082,2022-01-02,3.0,65119.2,21586.97,0,0,,,Storage,Hangers,7610.31,21508.88,2021-12-27,2022,52,1,1,0.0,41929.979999999996
SKU0082,2022-01-09,21.0,440853.1,21011.198571428573,0,0,185.0,0.0,Storage,Hangers,7610.31,21508.88,2022-01-03,2022,1,1,1,0.0,281418.66000000003
SKU0082,2022-01-16,21.0,437590.0,20379.22857142857,0,0,157.0,0.0,Storage,Hangers,7610.31,21508.88,2022-01-10,2022,2,1,1,0.0,268147.29
SKU0082,2022-01-23,23.0,485458.73,20834.717142857146,0,0,124.0,0.0,Storage,Hangers,7610.31,21508.88,2022-01-17,2022,3,1,1,0.0,304161.36428571434
SKU0082,2022-01-30,25.0,507673.73,20370.165714285715,3,1,102.0,0.0,Storage,Hangers,7610.31,21508.88,2022-01-24,2022,4,1,1,0.42857142857142855,318996.39285714284
SKU0082,2022-02-06,26.0,544332.6900000001,20917.661428571428,0,0,67.0,0.0,Storage,Hangers,7610.31,21508.88,2022-01-31,2022,5,2,1,0.0,345991.1371428571
SKU0082,2022-02-13,23.0,485202.58,20997.647142857142,0,0,51.0,171.0,Storage,Hangers,7610.31,21508.88,2022-02-07,2022,6,2,1,0.0,307908.75428571424
SKU0082,2022-02-20,15.0,317257.05,21234.79857142857,0,0,28.0,228.0,Storage,Hangers,7610.31,21508.88,2022-02-14,2022,7,2,1,0.0,204367.32857142854
SKU0082,2022-02-27,26.0,536501.6,20691.295714285716,0,0,166.0,248.0,Storage,Hangers,7610.31,21508.88,2022-02-21,2022,8,2,1,0.0,340105.6285714286
SKU0082,2022-03-06,19.0,403750.31,20919.87,0,0,149.0,0.0,Storage,Hangers,7610.31,21508.88,2022-02-28,2022,9,3,1,0.0,252881.63999999996
SKU0082,2022-03-13,13.0,271338.29000000004,20740.471428571425,0,0,128.0,0.0,Storage,Hangers,7610.31,21508.88,2022-03-07,2022,10,3,1,0.0,170692.0985714285
SKU0082,2022-03-20,18.0,379490.71,20789.829999999998,1,1,115.0,0.0,Storage,Hangers,7610.31,21508.88,2022-03-14,2022,11,3,1,0.14285714285714285,237231.35999999993
SKU0082,2022-03-27,17.0,369337.24,21662.518571428573,0,0,104.0,0.0,Storage,Hangers,7610.31,21508.88,2022-03-21,2022,12,3,1,0.0,238887.54571428572
SKU0082,2022-04-03,16.0,345236.52,21579.398571428574,0,0,85.0,0.0,Storage,Hangers,7610.31,21508.88,2022-03-28,2022,13,4,2,0.0,223505.41714285716
SKU0082,2022-04-10,14.0,307591.53,21831.53142857143,0,0,62.0,0.0,Storage,Hangers,7610.31,21508.88,2022-04-04,2022,14,4,2,0.0,199097.1
SKU0082,2022-04-17,14.0,298843.79,21042.71142857143,2,2,267.0,268.0,Storage,Hangers,7610.31,21508.88,2022-04-11,2022,15,4,2,0.2857142857142857,188053.62
SKU0082,2022-04-24,19.0,390838.62,20808.649999999998,0,0,254.0,0.0,Storage,Hangers,7610.31,21508.88,2022-04-18,2022,16,4,2,0.0,250768.45999999993
SKU0082,2022-05-01,19.0,376164.49,20032.75,1,0,236.0,0.0,Storage,Hangers,7610.31,21508.88,2022-04-25,2022,17,5,2,0.14285714285714285,236026.36
SKU0082,2022-05-08,25.0,537841.5,21571.100000000002,6,0,225.0,0.0,Storage,Hangers,7610.31,21508.88,2022-05-02,2022,18,5,2,0.8571428571428571,349019.75
SKU0082,2022-05-15,16.0,316787.29000000004,20157.351428571426,0,0,204.0,0.0,Storage,Hangers,7610.31,21508.88,2022-05-09,2022,19,5,2,0.0,200752.6628571428
SKU0082,2022-05-22,14.0,286976.21,20809.06142857143,0,0,189.0,0.0,Storage,Hangers,7610.31,21508.88,2022-05-16,2022,20,5,2,0.0,184782.52
SKU0082,2022-05-29,11.0,226878.41,20461.649999999998,0,0,173.0,0.0,Storage,Hangers,7610.31,21508.88,2022-05-23,2022,21,5,2,0.0,141364.73999999996
SKU0082,2022-06-05,15.0,305670.82,20535.32285714286,0,0,160.0,0.0,Storage,Hangers,7610.31,21508.88,2022-05-30,2022,22,6,2,0.0,193875.19285714286
SKU0082,2022-06-12,17.0,345537.58,20429.76714285714,0,0,148.0,0.0,Storage,Hangers,7610.31,21508.88,2022-06-06,2022,23,6,2,0.0,217930.77142857137
SKU0082,2022-06-19,11.0,229575.54,20649.32857142857,0,0,133.0,0.0,Storage,Hangers,7610.31,21508.88,2022-06-13,2022,24,6,2,0.0,143429.20428571425
SKU0082,2022-06-26,19.0,411207.86,21407.53142857143,0,0,121.0,0.0,Storage,Hangers,7610.31,21508.88,2022-06-20,2022,25,6,2,0.0,262147.20714285714
SKU0082,2022-07-03,13.0,276250.27999999997,21117.609999999997,0,0,105.0,0.0,Storage,Hangers,7610.31,21508.88,2022-06-27,2022,26,7,3,0.0,175594.89999999994
SKU0082,2022-07-10,10.0,211797.7,21264.88857142857,0,0,95.0,0.0,Storage,Hangers,7610.31,21508.88,2022-07-04,2022,27,7,3,0.0,136545.7857142857
SKU0082,2022-07-17,16.0,324166.54,20511.457142857143,0,0,84.0,0.0,Storage,Hangers,7610.31,21508.88,2022-07-11,2022,28,7,3,0.0,206418.35428571427
SKU0082,2022-07-24,10.0,214833.02,21017.53,0,0,68.0,0.0,Storage,Hangers,7610.31,21508.88,2022-07-18,2022,29,7,3,0.0,134072.19999999998
SKU0082,2022-07-31,10.0,208479.91,20660.25285714286,0,0,50.0,237.0,Storage,Hangers,7610.31,21508.88,2022-07-25,2022,30,7,3,0.0,130499.42857142858
SKU0082,2022-08-07,12.0,253664.90000000002,21205.47,0,0,39.0,238.0,Storage,Hangers,7610.31,21508.88,2022-08-01,2022,31,8,3,0.0,163141.91999999998
SKU0082,2022-08-14,25.0,532036.85,21386.85714285714,2,0,180.0,293.0,Storage,Hangers,7610.31,21508.88,2022-08-08,2022,32,8,3,0.2857142857142857,344413.6785714285
